DATE_TIME,PE,VWC,PRECIP,Kc,EFF_RAIN
2016-08-02,1.0,30.7,0.56,0.8,-0.43999999999999995
2016-08-03,3.0,33.5,0.0,0.8,-3.0
2016-08-04,3.4,29.9,0.22999999999999998,0.8,-3.17
2016-08-05,3.1,30.3,0.0,0.8,-3.1
2016-08-06,4.4,30.0,0.0,0.8,-4.4
2016-08-07,3.6,30.4,0.33999999999999997,0.8,-3.2600000000000002
2016-08-08,3.0,29.3,0.0,0.6,-3.0
2016-08-09,2.8,28.0,0.48000000000000004,0.6,-2.32
2016-08-10,3.2,28.7,1.9899999999999998,0.6,-1.2100000000000004
2016-08-11,1.8,31.2,3.7,0.6,1.9000000000000001
2016-08-12,2.5,30.4,0.0,0.6,-2.5
2016-08-13,3.4,29.5,0.0,0.6,-3.4
2016-08-14,2.3,28.2,0.0,0.6,-2.3
2016-08-15,3.3,28.7,0.0,0.4,-3.3
2016-08-16,3.4,29.2,0.0,0.4,-3.4
2016-08-17,2.4,28.2,0.0,0.4,-2.4
2016-08-18,3.1,25.7,0.0,0.4,-3.1
2016-08-19,1.0,28.5,6.47,0.4,5.47
2016-08-20,1.9,31.2,1.71,0.4,-0.18999999999999995
2016-08-21,2.9,29.6,0.8300000000000001,0.4,-2.07
2016-08-22,1.3,35.5,14.410000000000002,0.3,13.110000000000001
2016-08-23,3.6,34.7,0.15,0.3,-3.45
2016-08-24,2.7,34.0,0.0,0.3,-2.7
2016-08-25,0.7,35.8,30.929999999999996,0.3,30.229999999999997
2016-08-26,3.1,35.7,1.95,0.3,-1.1500000000000001
2016-08-27,1.5,36.1,15.290000000000004,0.3,13.790000000000004
2016-08-28,1.4,38.1,1.1600000000000001,0.3,-0.23999999999999977
2016-08-29,3.0,37.7,0.0,0.3,-3.0
2016-08-30,2.8,39.0,0.0,0.3,-2.8
2016-08-31,2.0,35.8,0.0,0.3,-2.0
2016-09-01,2.8,35.2,0.0,0.3,-2.8
2016-09-02,1.7,34.4,0.06,0.3,-1.64
2016-09-03,0.6,35.2,10.140000000000002,0.3,9.540000000000003
2016-09-04,1.8,38.3,1.7800000000000002,0.3,-0.019999999999999796
2016-09-05,1.6,35.5,0.1,0.8,-1.5
2016-09-06,2.1,37.0,0.0,0.8,-2.1
2016-09-07,2.1,37.3,0.0,0.8,-2.1
2016-09-08,2.4,37.6,0.0,0.8,-2.4
2016-09-09,2.3,35.0,0.0,0.8,-2.3
2016-09-10,1.4,32.8,0.34,0.8,-1.0599999999999998
2016-09-11,2.4,34.0,0.05,0.8,-2.35
2016-09-12,2.2,31.2,0.0,0.6,-2.2
2016-09-13,2.6,32.0,0.0,0.6,-2.6
2016-09-14,2.5,32.8,0.0,0.6,-2.5
2016-09-15,2.2,33.0,0.0,0.6,-2.2
2016-09-16,0.9,29.9,3.2300000000000004,0.6,2.3300000000000005
2016-09-17,2.1,31.8,0.0,0.6,-2.1
2016-09-18,2.3,32.2,0.0,0.6,-2.3
2016-09-19,0.9,30.0,1.43,0.6,0.5299999999999999
2016-09-20,0.6,32.8,0.16999999999999998,0.6,-0.43
2016-09-21,1.3,33.1,1.27,0.6,-0.030000000000000027
2016-09-22,1.6,31.3,0.37,0.6,-1.23
2016-09-23,2.0,29.3,0.0,0.6,-2.0
2016-09-24,1.9,29.9,0.0,0.6,-1.9
2016-09-25,1.7,30.3,3.73,0.6,2.0300000000000002
2016-09-26,0.7,34.2,1.6,0.8,0.9000000000000001
2016-09-27,0.9,35.8,0.49,0.8,-0.41000000000000003
2016-09-28,1.3,32.9,0.0,0.8,-1.3
2016-09-29,1.9,32.7,0.1,0.8,-1.7999999999999998
2016-09-30,1.4,30.5,1.25,0.8,-0.1499999999999999
2016-10-01,1.1,30.7,0.42,0.8,-0.6800000000000002
2016-10-02,1.4,31.6,0.0,0.8,-1.4
2016-10-03,1.4,29.5,0.15000000000000002,0.8,-1.25
2016-10-04,1.7,31.1,0.06,0.8,-1.64
2016-10-05,1.3,29.8,0.0,0.8,-1.3
2016-10-06,1.4,30.6,0.11,0.8,-1.2899999999999998
2016-10-07,0.7,28.3,0.25,0.8,-0.44999999999999996
2016-10-08,0.8,29.9,0.11,0.8,-0.6900000000000001
2016-10-09,1.0,30.5,1.33,0.8,0.33000000000000007
2016-10-10,0.9,30.9,0.12000000000000001,0.3,-0.78
2016-10-11,0.7,31.2,2.32,0.3,1.6199999999999999
2016-10-12,0.8,30.9,2.0,0.3,1.2
2016-10-13,0.6,34.7,10.290000000000001,0.3,9.690000000000001
2016-10-14,0.6,34.3,3.8900000000000006,0.3,3.2900000000000005
2016-10-15,0.7,34.4,0.7000000000000001,0.3,1.1102230246251565e-16
2016-10-16,0.5,34.1,1.9200000000000002,0.3,1.4200000000000002
2016-10-17,0.7,36.2,1.0,0.3,0.30000000000000004
2016-10-18,0.8,35.6,7.979999999999999,0.3,7.179999999999999
2016-10-19,0.8,38.2,1.92,0.3,1.1199999999999999
2016-10-20,0.8,38.9,1.8500000000000003,0.3,1.0500000000000003
2016-10-21,0.6,37.1,0.1,0.3,-0.5
2016-10-22,0.7,38.9,1.0,0.3,0.30000000000000004
2016-10-23,0.7,39.4,2.6599999999999997,0.3,1.9599999999999997
2016-10-24,0.4,38.8,0.06,0.8,-0.34
2016-10-25,0.5,38.5,0.0,0.8,-0.5
2016-10-26,0.7,37.0,0.0,0.8,-0.7
2016-10-27,0.6,40.7,0.0,0.8,-0.6
2016-10-28,0.4,36.2,0.0,0.8,-0.4
2016-10-29,0.6,36.0,0.0,0.8,-0.6
2016-10-30,0.4,38.5,0.0,0.8,-0.4
2016-10-31,0.3,35.4,0.0,0.6,-0.3
2016-11-01,0.5,38.0,0.0,0.6,-0.5
2016-11-02,0.4,34.3,0.0,0.6,-0.4
2016-11-03,0.4,35.0,0.67,0.6,0.27
2016-11-04,0.6,34.9,0.3,0.6,-0.3
2016-11-05,0.6,37.4,3.55,0.6,2.9499999999999997
2016-11-06,0.3,39.0,4.199999999999999,0.6,3.8999999999999995
2016-11-07,0.4,39.8,3.26,0.3,2.86
2016-11-08,0.3,41.8,0.0,0.3,-0.3
2016-11-09,0.3,40.1,10.959999999999999,0.3,10.659999999999998
2016-11-10,0.5,41.1,1.79,0.3,1.29
2016-11-11,0.3,39.1,0.0,0.3,-0.3
2016-11-12,0.2,41.1,6.74,0.3,6.54
2016-11-13,0.6,42.0,2.3,0.3,1.6999999999999997
2016-11-14,0.4,44.4,0.14,0.4,-0.26
2016-11-15,0.1,42.5,0.0,0.4,-0.1
2016-11-16,0.5,39.2,0.06,0.4,-0.44
2016-11-17,0.4,41.6,3.0300000000000002,0.4,2.6300000000000003
2016-11-18,0.3,40.7,0.9100000000000001,0.4,0.6100000000000001
2016-11-19,0.2,41.9,0.22,0.4,0.01999999999999999
2016-11-20,0.3,41.2,5.9,0.4,5.6000000000000005
2016-11-21,0.2,43.5,27.96,0.3,27.76
2016-11-22,0.2,44.4,12.320000000000004,0.3,12.120000000000005
2016-11-23,0.4,43.4,0.05,0.3,-0.35000000000000003
2016-11-24,0.4,41.9,0.0,0.3,-0.4
2016-11-25,0.3,42.1,0.0,0.3,-0.3
2016-11-26,0.2,45.8,0.0,0.3,-0.2
2016-11-27,0.3,42.6,0.0,0.3,-0.3
2016-11-28,0.3,44.3,0.0,0.8,-0.3
2016-11-29,0.1,42.6,0.0,0.8,-0.1
2016-11-30,0.1,42.3,0.05,0.8,-0.05
2016-12-01,0.2,41.9,0.05,0.8,-0.15000000000000002
2016-12-02,0.1,43.8,0.8300000000000001,0.8,0.7300000000000001
2016-12-03,0.4,43.8,0.0,0.8,-0.4
2016-12-04,0.4,41.9,0.0,0.8,-0.4
2016-12-05,0.1,44.4,0.0,0.4,-0.1
2016-12-06,0.1,46.6,1.9200000000000002,0.4,1.82
2016-12-07,0.2,46.4,0.26999999999999996,0.4,0.06999999999999995
2016-12-08,0.1,48.1,6.26,0.4,6.16
2016-12-09,0.1,45.7,1.13,0.4,1.0299999999999998
2016-12-10,0.2,47.4,1.0400000000000003,0.4,0.8400000000000003
2016-12-11,0.3,43.7,0.0,0.4,-0.3
2016-12-12,0.1,47.3,1.36,0.6,1.26
2016-12-13,0.1,49.8,4.529999999999999,0.6,4.43
2016-12-14,0.2,47.2,0.1,0.6,-0.1
2016-12-15,0.1,49.8,0.7,0.6,0.6
2016-12-16,0.1,51.5,0.0,0.6,-0.1
2016-12-17,0.1,47.4,0.0,0.6,-0.1
2016-12-18,0.1,46.7,0.0,0.6,-0.1
2016-12-19,0.2,44.4,0.05,0.6,-0.15000000000000002
2016-12-20,0.2,41.8,0.18,0.6,-0.020000000000000018
2016-12-21,0.2,44.4,0.35,0.6,0.14999999999999997
2016-12-22,0.3,47.6,0.5,0.6,0.2
2016-12-23,0.3,45.9,3.71,0.6,3.41
2016-12-24,0.4,46.4,2.6599999999999997,0.6,2.26
2016-12-25,0.6,45.8,0.06,0.6,-0.54
2016-12-26,0.5,45.5,0.0,0.3,-0.5
2016-12-27,0.0,45.6,0.0,0.3,0.0
2016-12-28,0.2,42.9,0.0,0.3,-0.2
2016-12-29,0.0,46.9,0.0,0.3,0.0
2016-12-30,0.1,51.1,0.05,0.3,-0.05
2016-12-31,0.4,48.9,0.05,0.3,-0.35000000000000003
