DATE_TIME,PE,VWC,PRECIP,EFF_RAIN
2017-02-16,0.4,51.1,0.3,-0.10000000000000003
2017-02-17,0.3,48.2,0.0,-0.3
2017-02-18,0.3,48.2,0.0,-0.3
2017-02-19,0.5,47.8,0.0,-0.5
2017-02-20,0.3,47.4,0.05,-0.25
2017-02-21,0.3,42.4,0.0,-0.3
2017-02-22,1.0,40.7,0.41000000000000003,-0.59
2017-02-23,0.3,48.2,11.329999999999998,11.029999999999998
2017-02-24,0.8,50.0,0.08,-0.7200000000000001
2017-02-25,0.2,48.7,1.5899999999999999,1.39
2017-02-26,0.4,49.2,0.32,-0.08000000000000002
2017-02-27,0.4,49.0,6.14,5.739999999999999
2017-02-28,0.7,47.8,0.0,-0.7
2017-03-01,0.4,45.8,0.51,0.10999999999999999
2017-03-02,1.1,50.7,1.3199999999999998,0.21999999999999975
2017-03-03,0.3,50.5,11.129999999999999,10.829999999999998
2017-03-04,0.7,53.8,0.6100000000000001,-0.08999999999999986
2017-03-05,0.5,47.9,0.26,-0.24
2017-03-06,0.5,49.2,2.21,1.71
2017-03-07,1.2,49.6,1.06,-0.1399999999999999
2017-03-08,1.2,48.9,5.1499999999999995,3.9499999999999993
2017-03-09,1.3,46.5,0.0,-1.3
2017-03-10,0.4,46.2,0.15000000000000002,-0.25
2017-03-11,0.4,49.1,0.0,-0.4
2017-03-12,0.9,52.6,1.01,0.10999999999999999
2017-03-13,0.8,44.8,0.0,-0.8
2017-03-14,1.1,46.3,0.0,-1.1
2017-03-15,1.5,47.5,0.0,-1.5
2017-03-16,0.6,47.8,0.0,-0.6
2017-03-17,0.4,44.5,0.0,-0.4
2017-03-18,1.0,43.6,0.37,-0.63
2017-03-19,0.7,41.3,0.0,-0.7
2017-03-20,0.9,46.7,0.27,-0.63
2017-03-21,1.4,44.0,1.29,-0.10999999999999988
2017-03-22,0.4,50.8,13.169999999999998,12.769999999999998
2017-03-23,1.2,49.0,0.49,-0.71
2017-03-24,1.6,44.0,0.0,-1.6
2017-03-25,1.8,41.9,0.0,-1.8
2017-03-26,2.0,42.7,0.0,-2.0
2017-03-27,0.5,45.5,0.0,-0.5
2017-03-28,0.5,45.2,4.16,3.66
2017-03-29,0.6,52.3,0.78,0.18000000000000005
2017-03-30,1.5,50.2,0.05,-1.45
2017-03-31,2.5,45.9,0.07,-2.43
2017-04-01,1.2,46.8,0.0,-1.2
2017-04-02,1.6,44.5,0.0,-1.6
2017-04-03,2.6,42.9,0.0,-2.6
2017-04-04,1.6,50.0,0.0,-1.6
2017-04-05,2.2,40.9,0.0,-2.2
2017-04-06,2.0,41.9,0.0,-2.0
2017-04-07,1.7,39.5,0.0,-1.7
2017-04-08,2.4,37.6,0.0,-2.4
2017-04-09,2.7,38.1,0.0,-2.7
2017-04-10,1.9,35.9,0.0,-1.9
2017-04-11,2.1,36.4,0.0,-2.1
2017-04-12,1.4,34.3,0.73,-0.6699999999999999
2017-04-13,1.8,34.2,0.0,-1.8
2017-04-14,0.7,35.4,0.6000000000000001,-0.09999999999999987
2017-04-15,1.9,34.1,0.0,-1.9
2017-04-16,1.1,33.4,5.35,4.25
2017-04-17,1.8,36.9,0.55,-1.25
2017-04-18,2.1,35.5,0.0,-2.1
2017-04-19,1.7,37.4,0.0,-1.7
2017-04-20,2.1,49.8,0.29000000000000004,-1.81
2017-04-21,1.5,35.5,0.7500000000000001,-0.7499999999999999
2017-04-22,1.8,36.3,0.0,-1.8
2017-04-23,2.7,34.7,0.0,-2.7
2017-04-24,1.8,32.9,0.69,-1.11
2017-04-25,1.8,34.6,4.01,2.21
2017-04-26,1.9,36.7,2.16,0.26000000000000023
2017-04-27,1.4,37.1,0.28,-1.1199999999999999
2017-04-28,1.6,36.6,0.0,-1.6
2017-04-29,1.7,35.4,0.0,-1.7
2017-04-30,2.6,34.2,0.0,-2.6
2017-05-01,2.3,34.0,0.0,-2.3
2017-05-02,2.3,32.2,0.0,-2.3
2017-05-03,3.1,30.8,0.0,-3.1
2017-05-04,3.3,31.3,0.0,-3.3
2017-05-05,3.3,29.4,0.0,-3.3
2017-05-06,1.2,29.2,0.0,-1.2
2017-05-07,1.4,29.1,0.0,-1.4
2017-05-08,1.7,28.1,0.0,-1.7
2017-05-09,1.9,29.1,0.0,-1.9
2017-05-10,3.7,28.0,0.0,-3.7
2017-05-11,3.6,27.8,0.0,-3.6
2017-05-12,1.1,27.8,0.0,-1.1
2017-05-13,1.6,27.7,0.0,-1.6
2017-05-14,3.5,30.7,5.749999999999999,2.249999999999999
2017-05-15,0.6,31.9,3.4200000000000004,2.8200000000000003
2017-05-16,0.7,35.1,3.93,3.2300000000000004
2017-05-17,0.8,36.2,10.389999999999999,9.589999999999998
2017-05-18,3.2,41.1,0.14,-3.06
2017-05-19,0.9,36.7,6.410000000000002,5.510000000000002
2017-05-20,2.2,41.0,3.38,1.1799999999999997
2017-05-21,2.3,41.7,0.0,-2.3
2017-05-22,3.0,39.6,0.0,-3.0
2017-05-23,4.0,37.6,0.0,-4.0
2017-05-24,4.2,34.7,0.0,-4.2
2017-05-25,4.6,34.5,0.0,-4.6
2017-05-26,4.7,31.6,0.0,-4.7
2017-05-27,3.1,30.8,1.3,-1.8
2017-05-28,3.1,33.4,0.0,-3.1
2017-05-29,0.8,32.7,1.3900000000000001,0.5900000000000001
2017-05-30,2.0,33.8,0.8099999999999999,-1.19
2017-05-31,4.4,30.6,0.0,-4.4
2017-06-01,3.4,30.4,0.24,-3.16
2017-06-02,2.1,30.4,5.83,3.73
2017-06-03,4.0,33.5,0.61,-3.39
2017-06-04,3.5,29.2,0.0,-3.5
2017-06-05,0.8,33.3,13.969999999999995,13.169999999999995
2017-06-06,0.6,39.2,27.810000000000002,27.21
2017-06-07,3.7,38.8,10.840000000000003,7.140000000000003
2017-06-08,1.3,42.2,4.18,2.88
2017-06-09,3.5,41.3,0.0,-3.5
2017-06-10,0.7,39.6,3.77,3.0700000000000003
2017-06-11,2.7,40.6,0.46,-2.24
2017-06-12,1.8,40.8,0.12000000000000001,-1.68
2017-06-13,2.7,41.0,0.0,-2.7
2017-06-14,3.8,38.8,0.0,-3.8
2017-06-15,3.8,37.5,0.0,-3.8
2017-06-16,3.6,35.3,0.0,-3.6
2017-06-17,4.9,35.6,0.0,-4.9
2017-06-18,5.6,36.9,0.0,-5.6
2017-06-19,5.3,31.5,0.0,-5.3
2017-06-20,2.4,31.7,0.0,-2.4
2017-06-21,2.6,30.3,0.27,-2.33
2017-06-22,1.4,31.2,0.78,-0.6199999999999999
2017-06-23,0.6,30.5,0.89,0.29000000000000004
2017-06-24,2.4,39.1,0.29,-2.11
2017-06-25,3.4,31.0,0.0,-3.4
2017-06-26,3.3,30.4,0.0,-3.3
2017-06-27,0.9,33.0,9.240000000000004,8.340000000000003
2017-06-28,0.7,38.8,27.64,26.94
2017-06-29,1.2,38.9,0.6100000000000001,-0.5899999999999999
2017-06-30,1.3,39.5,0.89,-0.41000000000000003
2017-07-01,3.3,36.9,0.0,-3.3
2017-07-02,4.4,35.1,0.0,-4.4
2017-07-03,3.5,36.8,0.4,-3.1
2017-07-04,0.9,36.1,2.9099999999999997,2.01
2017-07-05,1.7,36.8,0.0,-1.7
2017-07-06,3.1,39.3,35.8,32.699999999999996
2017-07-07,2.3,39.7,0.0,-2.3
2017-07-08,4.6,37.4,0.0,-4.6
2017-07-09,4.1,34.2,0.0,-4.1
2017-07-10,2.2,36.6,1.85,-0.3500000000000001
2017-07-11,1.0,35.9,6.000000000000001,5.000000000000001
2017-07-12,3.8,36.6,0.0,-3.8
2017-07-13,3.2,36.6,0.75,-2.45
2017-07-14,3.2,38.0,3.1300000000000003,-0.06999999999999984
2017-07-15,1.3,39.5,0.65,-0.65
2017-07-16,3.5,38.1,0.0,-3.5
2017-07-17,4.6,34.8,0.0,-4.6
2017-07-18,3.9,36.3,0.0,-3.9
2017-07-19,2.1,35.4,0.0,-2.1
2017-07-20,1.7,34.9,4.550000000000001,2.8500000000000005
2017-07-21,2.1,33.6,0.11,-1.99
2017-07-22,2.4,32.6,6.240000000000001,3.840000000000001
2017-07-23,2.6,37.7,5.01,2.4099999999999997
2017-07-24,1.2,39.9,0.12,-1.08
2017-07-25,2.1,36.5,0.0,-2.1
2017-07-26,1.4,37.0,10.4,9.0
2017-07-27,1.9,41.4,1.57,-0.32999999999999985
2017-07-28,2.7,42.2,5.47,2.7699999999999996
2017-07-29,3.0,42.2,0.16,-2.84
2017-07-30,3.3,42.6,3.6500000000000004,0.35000000000000053
2017-07-31,3.0,40.2,0.24,-2.76
2017-08-01,2.2,38.8,15.100000000000001,12.900000000000002
2017-08-02,1.8,44.5,0.63,-1.17
2017-08-03,2.1,42.4,2.95,0.8500000000000001
2017-08-04,3.1,43.7,0.14,-2.96
2017-08-05,2.9,41.1,0.0,-2.9
2017-08-06,2.5,42.4,10.02,7.52
2017-08-07,2.8,44.0,3.4600000000000004,0.6600000000000006
2017-08-08,0.6,44.9,24.839999999999996,24.239999999999995
2017-08-09,2.4,43.4,3.8,1.4
2017-08-10,3.8,43.0,0.0,-3.8
2017-08-11,1.7,42.6,0.0,-1.7
2017-08-12,1.7,41.1,0.0,-1.7
2017-08-13,3.2,40.4,0.0,-3.2
2017-08-14,2.6,41.4,0.0,-2.6
2017-08-15,3.4,39.3,0.5800000000000001,-2.82
2017-08-16,3.5,38.0,0.08,-3.42
2017-08-17,2.8,43.3,7.9399999999999995,5.14
2017-08-18,2.9,41.2,0.78,-2.12
2017-08-19,2.7,39.5,0.0,-2.7
2017-08-20,2.6,42.0,0.0,-2.6
2017-08-21,2.6,37.0,3.6100000000000003,1.0100000000000002
2017-08-22,1.5,38.4,0.7999999999999999,-0.7000000000000001
2017-08-23,1.3,42.9,20.46,19.16
2017-08-24,2.2,47.1,0.05,-2.1500000000000004
2017-08-25,2.2,46.4,0.0,-2.2
2017-08-26,3.0,42.0,0.0,-3.0
2017-08-27,2.9,40.3,0.0,-2.9
2017-08-28,2.9,41.1,0.0,-2.9
2017-08-29,1.5,41.5,1.04,-0.45999999999999996
2017-08-30,1.6,38.1,0.13,-1.4700000000000002
2017-08-31,2.3,39.6,0.0,-2.3
2017-09-01,2.3,39.1,0.05,-2.25
2017-09-02,2.3,37.4,0.0,-2.3
2017-09-03,2.0,34.9,0.0,-2.0
2017-09-04,0.9,34.5,0.65,-0.25
2017-09-05,1.1,39.4,11.160000000000002,10.060000000000002
2017-09-06,1.6,42.7,0.2,-1.4000000000000001
2017-09-07,1.0,43.0,1.96,0.96
2017-09-08,1.9,46.2,12.449999999999998,10.549999999999997
2017-09-09,1.6,42.7,1.5200000000000002,-0.07999999999999985
2017-09-10,0.9,43.6,1.9200000000000002,1.02
2017-09-11,2.0,48.1,3.31,1.31
2017-09-12,2.0,46.8,3.62,1.62
2017-09-13,1.9,42.3,2.8200000000000003,0.9200000000000004
2017-09-14,2.0,43.5,1.97,-0.030000000000000027
2017-09-15,1.1,47.2,2.3499999999999996,1.2499999999999996
2017-09-16,1.6,47.9,0.81,-0.79
2017-09-17,1.2,48.1,7.970000000000001,6.7700000000000005
2017-09-18,1.3,47.9,2.5399999999999996,1.2399999999999995
2017-09-19,1.8,46.4,0.0,-1.8
2017-09-20,1.2,48.7,0.6000000000000001,-0.5999999999999999
2017-09-21,0.5,46.6,2.3099999999999996,1.8099999999999996
2017-09-22,1.8,46.9,0.9200000000000002,-0.8799999999999999
2017-09-23,0.9,47.9,0.0,-0.9
2017-09-24,1.6,42.1,0.0,-1.6
2017-09-25,0.7,43.1,0.52,-0.17999999999999994
2017-09-26,1.1,44.9,0.0,-1.1
2017-09-27,1.1,46.8,7.2299999999999995,6.129999999999999
2017-09-28,1.4,49.6,4.2700000000000005,2.8700000000000006
2017-09-29,0.8,50.2,6.120000000000001,5.320000000000001
2017-09-30,1.1,50.3,2.55,1.4499999999999997
2017-10-01,0.6,53.6,1.6800000000000002,1.08
2017-10-02,1.6,49.2,0.06,-1.54
2017-10-03,1.4,45.2,0.0,-1.4
2017-10-04,0.5,48.6,3.8900000000000006,3.3900000000000006
2017-10-05,1.6,46.2,1.73,0.1299999999999999
2017-10-06,1.3,43.2,0.98,-0.32000000000000006
2017-10-07,0.4,45.6,0.49,0.08999999999999997
2017-10-08,1.2,46.8,0.0,-1.2
2017-10-09,1.1,47.3,0.13,-0.9700000000000001
2017-10-10,0.9,47.7,0.06,-0.8400000000000001
2017-10-11,0.9,48.8,3.1900000000000004,2.2900000000000005
2017-10-12,0.9,48.8,0.0,-0.9
2017-10-13,1.2,47.3,0.0,-1.2
2017-10-14,0.9,46.3,0.0,-0.9
2017-10-15,1.1,44.8,0.0,-1.1
2017-10-16,1.4,45.7,0.0,-1.4
2017-10-17,1.7,42.6,0.0,-1.7
2017-10-18,0.6,43.6,0.5900000000000001,-0.009999999999999898
2017-10-19,0.3,46.8,8.309999999999999,8.009999999999998
2017-10-20,0.6,47.9,0.45,-0.14999999999999997
2017-10-21,0.9,49.7,5.74,4.84
2017-10-22,0.6,49.1,2.3200000000000003,1.7200000000000002
2017-10-23,0.5,46.2,0.0,-0.5
2017-10-24,0.4,49.5,8.84,8.44
2017-10-25,0.7,51.7,2.5,1.8
2017-10-26,0.2,53.9,3.6699999999999995,3.4699999999999993
2017-10-27,0.7,51.7,0.06,-0.6399999999999999
2017-10-28,0.5,48.4,0.1,-0.4
2017-10-29,0.6,43.3,0.0,-0.6
2017-10-30,0.5,47.5,0.0,-0.5
2017-10-31,0.2,53.5,3.2000000000000006,3.0000000000000004
2017-11-01,0.2,48.5,0.0,-0.2
2017-11-02,0.4,50.7,0.0,-0.4
2017-11-03,0.3,49.1,0.0,-0.3
2017-11-04,0.3,50.3,5.009999999999999,4.709999999999999
2017-11-05,0.5,47.3,0.0,-0.5
2017-11-06,0.4,48.8,0.0,-0.4
2017-11-07,0.3,52.5,2.9999999999999996,2.6999999999999997
2017-11-08,0.5,53.5,0.05,-0.45
2017-11-09,0.4,52.5,0.0,-0.4
2017-11-10,0.6,46.5,0.0,-0.6
2017-11-11,0.5,43.3,0.0,-0.5
2017-11-12,0.5,45.9,0.6699999999999999,0.16999999999999993
2017-11-13,0.4,45.8,0.0,-0.4
2017-11-14,0.3,50.6,0.0,-0.3
2017-11-15,0.4,51.5,0.44,0.03999999999999998
2017-11-16,0.4,49.1,0.89,0.49
2017-11-17,0.2,50.7,0.0,-0.2
2017-11-18,0.3,44.8,0.63,0.33
2017-11-19,0.3,46.6,0.0,-0.3
2017-11-20,0.2,52.0,8.12,7.919999999999999
2017-11-21,0.1,55.6,12.030000000000003,11.930000000000003
2017-11-22,0.6,53.0,1.1600000000000001,0.5600000000000002
2017-11-23,0.4,52.2,3.01,2.61
2017-11-24,0.2,51.1,0.05,-0.15000000000000002
2017-11-25,0.3,50.4,0.05,-0.25
2017-11-26,0.2,48.3,0.12000000000000001,-0.08
2017-11-27,0.2,50.1,1.6099999999999999,1.41
2017-11-28,0.2,52.4,0.95,0.75
2017-11-29,0.2,50.7,5.76,5.56
2017-11-30,0.2,53.6,11.53,11.33
2017-12-01,0.3,62.4,3.89,3.5900000000000003
2017-12-02,0.3,57.9,0.0,-0.3
2017-12-03,0.1,54.6,0.0,-0.1
2017-12-04,0.1,51.2,0.09,-0.010000000000000009
2017-12-05,0.3,53.4,0.0,-0.3
2017-12-06,0.6,50.6,0.0,-0.6
2017-12-07,0.4,51.4,1.19,0.7899999999999999
2017-12-08,0.2,47.7,0.0,-0.2
2017-12-09,0.1,50.4,0.0,-0.1
2017-12-10,0.1,49.0,0.11,0.009999999999999995
2017-12-11,0.2,47.3,0.17,-0.03
2017-12-12,0.1,53.9,0.32000000000000006,0.22000000000000006
2017-12-13,0.1,49.5,1.52,1.42
2017-12-14,0.1,48.6,2.4899999999999998,2.3899999999999997
2017-12-15,0.2,54.0,3.02,2.82
2017-12-16,0.1,50.9,0.0,-0.1
2017-12-17,0.1,55.4,2.9199999999999995,2.8199999999999994
2017-12-18,0.1,54.3,0.0,-0.1
2017-12-19,0.1,57.5,0.0,-0.1
2017-12-20,0.1,52.5,0.06,-0.04000000000000001
2017-12-21,0.1,54.7,4.05,3.9499999999999997
2017-12-22,0.2,55.2,0.5,0.3
2017-12-23,0.1,49.4,0.0,-0.1
2017-12-24,0.2,48.9,0.0,-0.2
2017-12-25,0.4,52.7,4.39,3.9899999999999998
2017-12-26,0.1,51.6,3.17,3.07
2017-12-27,0.1,49.5,0.93,0.8300000000000001
2017-12-28,0.1,55.3,0.0,-0.1
2017-12-29,0.1,51.7,4.66,4.5600000000000005
2017-12-30,0.2,51.0,6.189999999999999,5.989999999999998
2017-12-31,0.2,50.0,3.5300000000000002,3.33
2018-01-01,0.2,54.9,1.8,1.6
2018-01-02,0.1,51.4,5.73,5.630000000000001
2018-01-03,0.3,46.9,1.58,1.28
2018-01-04,0.1,48.6,5.3999999999999995,5.3
2018-01-05,0.1,50.3,0.0,-0.1
2018-01-06,0.2,52.7,3.4499999999999997,3.2499999999999996
2018-01-07,0.1,49.0,0.72,0.62
2018-01-08,0.3,48.2,0.0,-0.3
2018-01-09,0.1,49.8,0.0,-0.1
2018-01-10,0.2,56.0,3.7699999999999996,3.5699999999999994
2018-01-11,0.2,55.3,0.0,-0.2
2018-01-12,0.1,54.4,0.0,-0.1
2018-01-13,0.2,53.0,0.0,-0.2
2018-01-14,0.3,52.7,0.0,-0.3
2018-01-15,0.2,53.1,4.580000000000001,4.380000000000001
2018-01-16,0.2,53.1,0.18,-0.020000000000000018
2018-01-17,0.3,46.2,0.6799999999999999,0.37999999999999995
2018-01-18,0.1,53.1,16.21,16.11
2018-01-19,0.2,53.1,0.14,-0.06
2018-01-20,0.1,48.9,0.07,-0.03
2018-01-21,0.1,49.2,3.4099999999999997,3.3099999999999996
2018-01-22,0.3,55.6,0.11,-0.19
2018-01-23,0.2,54.0,0.05,-0.15000000000000002
2018-01-24,0.3,52.6,3.28,2.98
2018-01-25,0.3,52.3,0.56,0.26000000000000006
2018-01-26,0.4,49.4,0.07,-0.33
2018-01-27,0.1,50.8,0.38000000000000006,0.28
2018-01-28,0.2,50.0,0.26,0.06
2018-01-29,0.5,47.8,1.62,1.12
2018-01-30,0.4,54.6,0.0,-0.4
2018-01-31,0.5,49.5,1.79,1.29
2018-02-01,0.4,49.2,0.15,-0.25
2018-02-02,0.4,49.1,0.55,0.15000000000000002
2018-02-03,0.3,50.1,3.7900000000000005,3.4900000000000007
2018-02-04,0.5,53.1,0.28,-0.21999999999999997
2018-02-05,0.3,50.5,0.0,-0.3
2018-02-06,0.3,53.1,0.37000000000000005,0.07000000000000006
2018-02-07,0.5,54.1,0.0,-0.5
2018-02-08,0.3,51.0,1.5400000000000003,1.2400000000000002
2018-02-09,0.3,53.0,0.22,-0.07999999999999999
2018-02-10,0.1,53.2,3.2300000000000013,3.1300000000000012
2018-02-11,0.4,47.8,0.12,-0.28
2018-02-12,0.4,50.3,0.13,-0.27
2018-02-13,0.2,50.1,1.02,0.8200000000000001
2018-02-14,0.3,51.8,2.0300000000000002,1.7300000000000002
2018-02-15,0.7,45.7,1.54,0.8400000000000001
2018-02-16,0.5,50.5,0.0,-0.5
2018-02-17,0.3,-9999.0,1.8500000000000003,1.5500000000000003
2018-02-18,0.4,53.1,0.18,-0.22000000000000003
2018-02-19,0.3,55.3,2.82,2.52
2018-02-20,0.6,55.4,0.65,0.050000000000000044
2018-02-21,0.5,54.0,0.21,-0.29000000000000004
2018-02-22,0.6,52.8,0.0,-0.6
2018-02-23,0.5,49.3,0.0,-0.5
2018-02-24,0.8,48.6,0.0,-0.8
2018-02-25,0.9,50.1,0.0,-0.9
2018-02-26,0.7,51.5,0.2,-0.49999999999999994
2018-02-27,0.2,50.5,9.82,9.620000000000001
2018-02-28,0.3,50.5,4.949999999999999,4.6499999999999995
2018-03-01,0.7,50.5,0.5900000000000001,-0.10999999999999988
2018-03-02,0.7,50.5,0.0,-0.7
2018-03-03,0.4,50.5,0.0,-0.4
2018-03-04,0.2,50.5,4.719999999999999,4.519999999999999
2018-03-05,0.6,52.1,0.88,0.28
2018-03-06,0.3,52.5,6.289999999999999,5.989999999999999
2018-03-07,0.7,52.7,0.32,-0.37999999999999995
2018-03-08,0.7,53.2,5.0200000000000005,4.32
2018-03-09,0.8,52.5,0.77,-0.030000000000000027
2018-03-10,0.4,58.9,9.91,9.51
2018-03-11,0.7,52.7,0.0,-0.7
2018-03-12,0.4,56.1,24.05,23.650000000000002
2018-03-13,0.9,51.8,0.0,-0.9
2018-03-14,0.9,51.0,0.0,-0.9
2018-03-15,0.2,52.3,5.02,4.819999999999999
2018-03-16,0.1,57.9,3.6599999999999993,3.559999999999999
2018-03-17,0.8,54.1,0.8400000000000001,0.040000000000000036
2018-03-18,0.8,55.9,1.32,0.52
2018-03-19,1.2,56.0,0.43,-0.77
2018-03-20,1.0,53.8,4.22,3.2199999999999998
2018-03-21,1.1,53.4,0.29000000000000004,-0.81
2018-03-22,1.3,55.0,0.0,-1.3
2018-03-23,0.8,52.7,0.8499999999999999,0.04999999999999982
2018-03-24,0.9,54.1,2.5200000000000005,1.6200000000000006
2018-03-25,1.4,52.7,0.0,-1.4
2018-03-26,1.4,46.5,0.0,-1.4
2018-03-27,0.6,50.3,4.050000000000001,3.4500000000000006
2018-03-28,1.3,46.9,1.5799999999999998,0.2799999999999998
2018-03-29,1.3,49.3,0.55,-0.75
2018-03-30,0.8,49.2,5.26,4.46
2018-03-31,0.5,53.4,9.77,9.27
2018-04-01,0.5,48.1,0.8700000000000001,0.3700000000000001
2018-04-02,0.3,51.9,33.07000000000001,32.77000000000001
2018-04-03,0.8,49.7,2.0700000000000003,1.2700000000000002
2018-04-04,0.7,49.3,5.27,4.569999999999999
2018-04-05,1.9,-9999.0,0.06,-1.8399999999999999
2018-04-06,1.2,53.0,0.0,-1.2
2018-04-07,0.6,52.3,0.0,-0.6
2018-04-08,0.8,53.9,0.0,-0.8
2018-04-09,1.5,52.9,0.8300000000000001,-0.6699999999999999
2018-04-10,0.2,55.1,12.370000000000003,12.170000000000003
2018-04-11,0.3,60.1,0.18,-0.12
2018-04-12,0.3,53.5,0.38,0.08000000000000002
2018-04-13,0.5,52.2,0.79,0.29000000000000004
2018-04-14,1.4,51.0,0.0,-1.4
2018-04-15,1.3,51.4,1.62,0.32000000000000006
2018-04-16,1.6,51.2,0.0,-1.6
2018-04-17,0.8,50.9,0.0,-0.8
2018-04-18,1.9,49.7,0.0,-1.9
2018-04-19,2.9,46.4,0.0,-2.9
2018-04-20,2.9,46.2,0.0,-2.9
2018-04-21,2.6,44.8,0.54,-2.06
2018-04-22,1.6,46.2,0.54,-1.06
2018-04-23,1.6,45.0,0.0,-1.6
2018-04-24,1.0,47.4,8.290000000000001,7.290000000000001
2018-04-25,2.0,46.9,0.0,-2.0
2018-04-26,1.4,48.2,0.07,-1.3299999999999998
2018-04-27,0.8,46.6,7.3999999999999995,6.6
2018-04-28,1.6,48.2,0.44999999999999996,-1.1500000000000001
2018-04-29,1.5,42.3,0.0,-1.5
2018-04-30,1.9,45.7,0.0,-1.9
2018-05-01,2.9,43.6,0.0,-2.9
2018-05-02,1.6,46.7,6.629999999999999,5.029999999999999
2018-05-03,2.4,46.7,0.0,-2.4
2018-05-04,2.3,45.4,0.0,-2.3
2018-05-05,3.2,44.4,0.0,-3.2
2018-05-06,3.6,45.2,0.0,-3.6
2018-05-07,3.8,41.9,0.0,-3.8
2018-05-08,3.0,42.2,0.0,-3.0
2018-05-09,2.9,44.6,1.27,-1.63
2018-05-10,3.0,40.1,0.9300000000000002,-2.07
2018-05-11,3.0,35.6,0.0,-3.0
2018-05-12,2.0,40.5,5.32,3.3200000000000003
2018-05-13,2.4,42.9,6.95,4.550000000000001
2018-05-14,4.0,40.4,0.0,-4.0
2018-05-15,3.3,37.2,0.0,-3.3
2018-05-16,1.5,39.4,0.0,-1.5
2018-05-17,2.7,38.4,0.0,-2.7
2018-05-18,3.1,37.4,0.0,-3.1
2018-05-19,3.8,36.6,0.0,-3.8
2018-05-20,3.8,35.7,0.0,-3.8
2018-05-21,4.1,35.7,0.0,-4.1
2018-05-22,3.0,35.7,0.0,-3.0
2018-05-23,3.0,32.9,0.0,-3.0
2018-05-24,3.7,32.4,0.0,-3.7
2018-05-25,0.8,36.1,7.780000000000001,6.980000000000001
2018-05-26,3.1,34.9,0.0,-3.1
2018-05-27,4.3,33.6,0.0,-4.3
2018-05-28,3.8,33.0,0.0,-3.8
2018-05-29,2.3,31.7,0.0,-2.3
2018-05-30,0.7,31.8,0.0,-0.7
2018-05-31,2.9,30.6,0.0,-2.9
2018-06-01,2.7,32.3,0.0,-2.7
2018-06-02,0.8,37.0,13.709999999999999,12.909999999999998
2018-06-03,1.4,38.2,0.0,-1.4
2018-06-04,1.4,36.9,0.05,-1.3499999999999999
2018-06-05,3.3,34.6,0.0,-3.3
2018-06-06,1.2,35.7,0.0,-1.2
2018-06-07,2.8,33.3,0.0,-2.8
2018-06-08,1.1,33.9,0.0,-1.1
2018-06-09,2.8,31.4,0.0,-2.8
2018-06-10,3.0,32.4,0.0,-3.0
2018-06-11,3.3,30.2,0.0,-3.3
2018-06-12,2.9,28.6,0.0,-2.9
2018-06-13,3.0,29.5,1.4899999999999998,-1.5100000000000002
2018-06-14,2.9,29.4,0.27,-2.63
2018-06-15,2.0,29.5,0.0,-2.0
2018-06-16,2.1,31.7,1.66,-0.44000000000000017
2018-06-17,2.4,30.5,0.06,-2.34
2018-06-18,3.7,29.3,0.45,-3.25
2018-06-19,3.1,29.9,0.0,-3.1
2018-06-20,2.0,29.4,0.11,-1.89
2018-06-21,3.5,28.1,0.0,-3.5
2018-06-22,4.8,28.7,0.0,-4.8
2018-06-23,3.4,29.9,0.0,-3.4
2018-06-24,4.6,29.0,0.0,-4.6
2018-06-25,5.4,27.8,0.0,-5.4
2018-06-26,5.3,25.6,0.0,-5.3
2018-06-27,4.5,26.2,0.0,-4.5
2018-06-28,5.0,25.6,0.0,-5.0
2018-06-29,5.1,25.2,0.0,-5.1
2018-06-30,5.1,25.0,0.0,-5.1
2018-07-01,5.3,24.5,0.0,-5.3
2018-07-02,5.2,25.2,0.0,-5.2
2018-07-03,4.9,25.1,0.05,-4.8500000000000005
2018-07-04,2.6,23.7,0.0,-2.6
2018-07-05,3.9,24.1,0.0,-3.9
2018-07-06,3.7,25.5,0.0,-3.7
2018-07-07,4.3,24.3,0.0,-4.3
2018-07-08,3.6,24.4,0.0,-3.6
2018-07-09,2.1,25.0,0.0,-2.1
2018-07-10,3.8,24.5,0.06,-3.7399999999999998
2018-07-11,3.9,23.1,0.0,-3.9
2018-07-12,2.0,23.8,0.0,-2.0
2018-07-13,2.7,23.3,0.0,-2.7
2018-07-14,4.8,24.1,0.05,-4.75
2018-07-15,5.1,21.6,0.05,-5.05
2018-07-16,2.7,23.9,1.44,-1.2600000000000002
2018-07-17,3.1,22.4,0.0,-3.1
2018-07-18,3.2,22.6,0.06,-3.14
2018-07-19,4.1,23.3,0.05,-4.05
2018-07-20,3.4,23.5,0.0,-3.4
2018-07-21,2.1,22.9,0.06,-2.04
2018-07-22,4.0,24.0,0.07,-3.93
2018-07-23,3.2,24.0,0.11,-3.0900000000000003
2018-07-24,3.4,22.0,0.06,-3.34
2018-07-25,4.0,22.3,0.0,-4.0
2018-07-26,3.6,21.1,1.85,-1.75
2018-07-27,2.9,25.2,13.52,10.62
2018-07-28,3.1,27.4,3.35,0.25
2018-07-29,1.1,30.1,10.149999999999999,9.049999999999999
2018-07-30,2.8,29.7,0.79,-2.01
2018-07-31,3.4,27.7,0.0,-3.4
2018-08-01,3.5,27.7,0.0,-3.5
2018-08-02,3.5,27.5,0.0,-3.5
